date,lme_cash_usd_per_tonne,lme_cash_usd_per_lb
2019-03-13,6529.0,2.961508105705292
2019-03-14,6409.0,2.907076956573015
2019-03-15,6410.0,2.9075305494824506
2019-03-18,6492.0,2.944725168056173
2019-03-19,6500.0,2.948353911331658
2019-03-20,6487.0,2.942457203508995
2019-03-21,6520.0,2.957425769520371
2019-03-22,6375.0,2.8916547976522033
2019-03-25,6328.0,2.870335930908728
2019-03-26,6361.0,2.8853044969201043
2019-03-27,6338.5,2.8750986564578023
2019-03-28,6385.0,2.8961907267465596
2019-03-29,6485.0,2.9415500176901235
2019-04-01,6498.0,2.947446725512787
2019-04-02,6431.0,2.917056000580599
2019-04-03,6483.0,2.9406428318712523
2019-04-04,6444.0,2.9229527084032623
2019-04-05,6419.0,2.9116128856673713
2019-04-08,6432.5,2.9177363899447526
2019-04-09,6498.0,2.947446725512787
2019-04-10,6447.0,2.9243134871315695
2019-04-11,6432.5,2.9177363899447526
2019-04-12,6490.0,2.943817982237302
2019-04-15,6456.0,2.92839582331649
2019-04-16,6460.0,2.9302101949542325
2019-04-17,6509.0,2.952436247516579
2019-04-18,6448.0,2.924767080041005
2019-04-23,6430.0,2.9166024076711636
2019-04-24,6437.5,2.9200043544919305
2019-04-25,6375.5,2.891881594106921
2019-04-26,6393.0,2.8998194700220448
2019-04-29,6376.0,2.892108390561639
2019-04-30,6442.0,2.922045522584391
2019-05-01,6398.0,2.902087434569223
2019-05-02,6214.0,2.8186263392330653
2019-05-03,6180.0,2.8032041803122536
2019-05-07,6174.0,2.8004826228556396
2019-05-08,6103.0,2.768277526285709
2019-05-09,6112.0,2.77235986247063
2019-05-10,6135.5,2.7830192958423674
2019-05-13,6042.5,2.740835155264853
2019-05-14,6007.0,2.7247326069798876
2019-05-15,6002.0,2.7224646424327097
2019-05-16,6089.0,2.7619272255536105
2019-05-17,6025.0,2.7328972793497295
2019-05-20,5985.0,2.714753562972304
2019-05-21,6004.0,2.723371828251581
2019-05-22,5920.0,2.6852700238589873
2019-05-23,5860.0,2.6580544492928486
2019-05-24,5919.0,2.6848164309495517
2019-05-28,5956.5,2.701826165053388
2019-05-29,5864.5,2.660095617385309
2019-05-30,5823.0,2.64127151164373
2019-05-31,5780.5,2.6219938129927156
2019-06-03,5796.0,2.6290245030889676
2019-06-04,5804.0,2.6326532463644527
2019-06-05,5832.5,2.6455806442833687
2019-06-06,5805.0,2.6331068392738888
2019-06-07,5770.0,2.617231087443641
2019-06-10,5788.0,2.625395759813483
2019-06-11,5905.0,2.6784661302174526
2019-06-12,5828.5,2.643766272645626
2019-06-13,5797.5,2.6297048924531214
2019-06-14,5805.5,2.6333336357286066
2019-06-17,5756.0,2.6108807867115424
2019-06-18,5848.5,2.652838130834339
2019-06-19,5895.0,2.6739302011230963
2019-06-20,5962.0,2.704320926055284
2019-06-21,5941.0,2.6947954749571355
2019-06-24,5917.0,2.68390924513068
2019-06-25,5985.5,2.7149803594270217
2019-06-26,6006.0,2.724279014070452
2019-06-27,5953.5,2.700465386325081
2019-06-28,5972.0,2.7088568551496404
2019-07-01,5999.0,2.7211038637044025
2019-07-02,5910.0,2.680734094764631
2019-07-03,5874.0,2.6644047500249477
2019-07-04,5900.0,2.6761981656702742
2019-07-05,5857.0,2.656693670564542
2019-07-08,5912.0,2.681641280583502
2019-07-09,5805.0,2.6331068392738888
2019-07-10,5862.5,2.659188431566438
2019-07-11,5925.0,2.687537988406165
2019-07-12,5950.0,2.698877811142056
2019-07-15,5997.5,2.720423474340249
2019-07-16,5959.0,2.7029601473269773
2019-07-17,5922.0,2.6861772096778584
2019-07-18,5948.0,2.697970625323185
2019-07-19,6066.0,2.7514945886365907
2019-07-22,6007.5,2.724959403434606
2019-07-23,5968.5,2.707269279966616
2019-07-24,5980.0,2.7124855984251255
2019-07-25,6010.0,2.726093385708195
2019-07-26,5945.0,2.6966098465948782
2019-07-29,5949.5,2.6986510146873384
2019-07-30,5943.0,2.695702660776007
2019-07-31,5926.0,2.687991581315601
2019-08-01,5876.0,2.665311935843819
2019-08-02,5769.0,2.6167774945342055
2019-08-05,5647.0,2.5614391595830575
2019-08-06,5667.0,2.5705110177717705
2019-08-07,5673.5,2.573459371683102
2019-08-08,5723.0,2.5959122207001664
2019-08-09,5744.0,2.6054376717983145
2019-08-12,5724.5,2.5965926100643197
2019-08-13,5697.0,2.5841188050548394
2019-08-14,5732.0,2.599994556885087
2019-08-15,5696.5,2.5838920086001216
2019-08-16,5710.0,2.590015512877503
2019-08-19,5755.5,2.6106539902568247
2019-08-20,5698.0,2.584572397964275
2019-08-21,5696.5,2.5838920086001216
2019-08-22,5668.0,2.570964610681206
2019-08-23,5675.0,2.5741397610472556
2019-08-27,5662.0,2.568243053224592
2019-08-28,5653.0,2.5641607170396714
2019-08-29,5722.0,2.5954586277907303
2019-08-30,5678.0,2.5755005397755624
2019-09-02,5610.5,2.544883018388657
2019-09-03,5537.0,2.5115439395451373
2019-09-04,5663.0,2.5686966461340277
2019-09-05,5777.0,2.6204062378096906
2019-09-06,5787.5,2.6251689633587647
2019-09-09,5771.0,2.6176846803530767
2019-09-10,5738.0,2.6027161143417006
2019-09-11,5765.0,2.614963122896463
2019-09-12,5842.5,2.650116573377725
2019-09-13,5870.0,2.6625903783872054
2019-09-16,5877.0,2.6657655287532545
2019-09-17,5762.0,2.613602344168156
2019-09-18,5745.0,2.60589126470775
2019-09-19,5758.5,2.6120147689851314
2019-09-20,5777.5,2.6206330342644084
2019-09-23,5695.0,2.583211619235968
2019-09-24,5761.0,2.6131487512587204
2019-09-25,5718.5,2.593871052607706
2019-09-26,5757.0,2.611334379620978
2019-09-27,5714.0,2.591829884515245
2019-09-30,5728.0,2.5981801852473443
2019-10-01,5610.0,2.544656221933939
2019-10-02,5629.0,2.553274487213216
2019-10-03,5626.0,2.5519137084849093
2019-10-04,5599.0,2.5396666999301467
2019-10-07,5626.0,2.5519137084849093
2019-10-08,5650.5,2.5630267347660824
2019-10-09,5660.0,2.567335867405721
2019-10-10,5698.5,2.5847991944189928
2019-10-11,5763.0,2.6140559370775915
2019-10-14,5718.5,2.593871052607706
2019-10-15,5745.0,2.60589126470775
2019-10-16,5684.0,2.5782220972321763
2019-10-17,5726.5,2.597499795883191
2019-10-18,5751.0,2.608612822164364
2019-10-21,5820.0,2.639910732915423
2019-10-22,5794.0,2.6281173172700965
2019-10-23,5773.0,2.6185918661719483
2019-10-24,5869.0,2.6621367854777693
2019-10-25,5867.5,2.661456396113616
2019-10-28,5888.5,2.6709818472117646
2019-10-29,5879.5,2.666899511026844
2019-10-30,5883.0,2.6684870862098684
2019-10-31,5825.0,2.6421786974626014
2019-11-01,5797.0,2.6294780959984037
2019-11-04,5846.5,2.6519309450154678
2019-11-05,5880.0,2.6671263074815617
2019-11-06,5913.5,2.6823216699476555
2019-11-07,5941.0,2.6947954749571355
2019-11-08,5951.5,2.69955820050621
2019-11-11,5857.0,2.656693670564542
2019-11-12,5838.0,2.648075405285265
2019-11-13,5823.0,2.64127151164373
2019-11-14,5835.0,2.6467146265569577
2019-11-15,5812.0,2.636281989639938
2019-11-18,5828.0,2.643539476190908
2019-11-19,5821.5,2.640591122279577
2019-11-20,5873.0,2.663951157115512
2019-11-21,5813.0,2.636735582549374
2019-11-22,5834.0,2.646261033647522
2019-11-25,5872.5,2.6637243606607943
2019-11-26,5856.0,2.6562400776551063
2019-11-27,5925.5,2.687764784860883
2019-11-28,5881.5,2.667806696845715
2019-11-29,5854.0,2.655332891836235
2019-12-02,5855.5,2.6560132812003885
2019-12-03,5812.0,2.636281989639938
2019-12-04,5823.0,2.64127151164373
2019-12-05,5855.0,2.6557864847456707
2019-12-06,5867.5,2.661456396113616
2019-12-09,5985.0,2.714753562972304
2019-12-10,6055.0,2.7465050666327984
2019-12-11,6083.0,2.7592056680969965
2019-12-12,6097.0,2.7655559688290956
2019-12-13,6154.0,2.791410764666927
2019-12-16,6155.5,2.7920911540310804
2019-12-17,6175.0,2.8009362157650752
2019-12-18,6126.5,2.7789369596574467
2019-12-19,6161.0,2.794585915032976
2019-12-20,6155.5,2.7920911540310804
2019-12-23,6153.0,2.790957171757491
2019-12-24,6184.5,2.8052453484047137
2019-12-27,6211.0,2.8172655605047585
2019-12-30,6183.5,2.804791755495278
2019-12-31,6156.0,2.7923179504857982
2020-01-02,6165.5,2.7966270831254367
2020-01-03,6077.0,2.7564841106403826
2020-01-06,6097.5,2.7657827652838134
2020-01-07,6134.5,2.782565702932932
2020-01-08,6154.0,2.791410764666927
2020-01-09,6156.0,2.7923179504857982
2020-01-10,6157.0,2.792771543395234
2020-01-13,6177.0,2.8018434015839464
2020-01-14,6247.0,2.8335949052444414
2020-01-15,6232.0,2.8267910116029067
2020-01-16,6300.5,2.8578621258992483
2020-01-17,6276.5,2.846975896072793
2020-01-20,6245.0,2.83268771942557
2020-01-21,6158.5,2.793451932759387
2020-01-22,6103.5,2.768504322740427
2020-01-23,6050.0,2.7442371020856204
2020-01-24,5968.0,2.707042483511898
2020-01-27,5779.0,2.621313423628562
2020-01-28,5715.0,2.5922834774246812
2020-01-29,5698.0,2.584572397964275
2020-01-30,5621.0,2.549645743937731
2020-01-31,5570.0,2.5265125055565134
2020-02-03,5595.0,2.5378523282924044
2020-02-04,5652.0,2.563707124130236
2020-02-05,5714.0,2.591829884515245
2020-02-06,5726.0,2.597272999428473
2020-02-07,5653.0,2.5641607170396714
2020-02-10,5659.5,2.567109070951003
2020-02-11,5696.0,2.583665212145404
2020-02-12,5747.0,2.6067984505266213
2020-02-13,5716.0,2.592737070334117
2020-02-14,5737.0,2.602262521432265
2020-02-17,5802.0,2.6317460605455816
2020-02-18,5728.0,2.5981801852473443
2020-02-19,5745.5,2.606118061162468
2020-02-20,5730.0,2.5990873710662155
2020-02-21,5702.0,2.5863867696020177
2020-02-24,5657.5,2.5662018851321315
2020-02-25,5663.5,2.5689234425887455
2020-02-26,5614.0,2.5464705935716814
2020-02-27,5618.0,2.548284965209424
2020-02-28,5573.0,2.52787328428482
2020-03-02,5640.0,2.558264009217008
2020-03-03,5668.0,2.570964610681206
2020-03-04,5694.5,2.5829848227812504
2020-03-05,5667.5,2.5707378142264883
2020-03-06,5624.0,2.5510065226660377
2020-03-09,5483.0,2.4870499224356126
2020-03-10,5598.0,2.539213107020711
2020-03-11,5552.0,2.5183478331866715
2020-03-12,5386.5,2.4432782066750733
2020-03-13,5530.5,2.5085955856338056
2020-03-16,5211.0,2.3636726510691184
2020-03-17,5205.0,2.360951093612505
2020-03-18,4860.5,2.2046883363119267
2020-03-19,4685.0,2.1250827807059722
2020-03-20,4855.0,2.202193575310031
2020-03-23,4617.5,2.0944652593190662
2020-03-24,4789.5,2.1724832397419966
2020-03-25,4754.0,2.156380691457031
2020-03-26,4775.5,2.1661329390098976
2020-03-27,4774.0,2.165452549645744
2020-03-30,4763.0,2.160463027641952
2020-03-31,4797.0,2.175885186562764
2020-04-01,4772.0,2.1645453638268726
2020-04-02,4821.5,2.186998212843937
2020-04-03,4863.5,2.206049115040234
2020-04-06,4867.0,2.2076366902232585
2020-04-07,5067.5,2.2985820685651044
2020-04-08,4976.0,2.2570783173517435
2020-04-09,4963.5,2.2514084059837978
2020-04-14,5119.0,2.3219421034010397
2020-04-15,5054.5,2.292685360742441
2020-04-16,5098.5,2.3126434487576093
2020-04-17,5175.5,2.3475701027841533
2020-04-20,5169.5,2.3448485453275394
2020-04-21,4994.5,2.2654697861763027
2020-04-22,5034.0,2.2833867060990105
2020-04-23,5120.5,2.322622492765193
2020-04-24,5118.0,2.321488510491604
2020-04-27,5165.5,2.343034173689797
2020-04-28,5169.5,2.3448485453275394
2020-04-29,5184.0,2.3514256425143563
2020-04-30,5231.0,2.3727445092578314
2020-05-01,5061.0,2.2956337146537726
2020-05-04,5058.0,2.294272935925466
2020-05-05,5111.5,2.3185401565802723
2020-05-06,5199.5,2.3584563326106087
2020-05-07,5227.5,2.371156934074807
2020-05-11,5231.0,2.3727445092578314
2020-05-12,5234.0,2.374105287986138
2020-05-13,5212.5,2.364353040433272
2020-05-14,5155.5,2.3384982445954408
2020-05-15,5165.0,2.3428073772350793
2020-05-18,5249.5,2.3811359780823906
2020-05-19,5314.0,2.4103927207409894
2020-05-20,5333.0,2.4190109860202664
2020-05-21,5387.0,2.443505003129791
2020-05-22,5242.5,2.377960827716341
2020-05-26,5341.5,2.42286652575047
2020-05-27,5308.5,2.4078979597390933
2020-05-28,5278.5,2.3942901724560244
2020-05-29,5332.5,2.4187841895655486
2020-06-01,5376.5,2.438742277580717
2020-06-02,5463.0,2.4779780642469
2020-06-03,5499.0,2.494307408986583
2020-06-04,5452.5,2.4732153386978255
2020-06-05,5588.0,2.534677177926355
2020-06-08,5659.0,2.5668822744962854
2020-06-09,5680.5,2.5766345220491513
2020-06-10,5801.0,2.631292467636146
2020-06-11,5801.5,2.631519264090864
2020-06-12,5785.5,2.6242617775398935
2020-06-15,5646.0,2.560985566673622
2020-06-16,5759.5,2.612468361894567
2020-06-17,5734.0,2.6009017427039582
2020-06-18,5799.0,2.630385281817275
2020-06-19,5835.5,2.6469414230116755
2020-06-22,5825.0,2.6421786974626014
2020-06-23,5895.0,2.6739302011230963
2020-06-24,5871.0,2.663043971296641
2020-06-25,5880.5,2.6673531039362794
2020-06-26,5985.5,2.7149803594270217
2020-06-29,5957.0,2.7020529615081057
2020-06-30,6038.0,2.7387939871723925
2020-07-01,6016.5,2.7290417396195266
2020-07-02,6080.0,2.7578448893686893
2020-07-03,6022.5,2.73176329707614
2020-07-06,6112.0,2.77235986247063
2020-07-07,6086.0,2.7605664468253033
2020-07-08,6194.0,2.8095544810443522
2020-07-09,6339.5,2.875552249367238
2020-07-10,6322.5,2.867841169906832
2020-07-13,6545.0,2.968765592256262
2020-07-14,6489.5,2.943591185782584
2020-07-15,6507.0,2.9515290616977077
2020-07-16,6385.0,2.8961907267465596
2020-07-17,6454.5,2.927715433952337
2020-07-20,6416.5,2.9104789033937823
2020-07-21,6513.0,2.9542506191543216
2020-07-22,6527.0,2.9606009198864203
2020-07-23,6533.5,2.963549273797752
2020-07-24,6412.5,2.9086645317560396
2020-07-27,6425.5,2.914561239578703
2020-07-28,6399.5,2.9027678239333765
2020-07-29,6475.0,2.937014088595767
2020-07-30,6433.5,2.918189982854188
2020-07-31,6446.5,2.9240866906768517
2020-08-03,6441.0,2.9215919296749555
2020-08-04,6440.0,2.92113833676552
2020-08-05,6525.5,2.959920530522267
2020-08-06,6453.5,2.9272618410429008
2020-08-07,6437.0,2.9197775580372127
2020-08-10,6363.0,2.8862116827389754
2020-08-11,6356.5,2.8832633288276437
2020-08-12,6379.0,2.8934691692899457
2020-08-13,6380.0,2.8939227621993813
2020-08-14,6342.5,2.876913028095545
2020-08-17,6439.5,2.920911540310802
2020-08-18,6492.5,2.944951964510891
2020-08-19,6667.0,3.02410392720741
2020-08-20,6594.5,2.9912184412733263
2020-08-21,6564.5,2.977610653990257
2020-08-24,6579.5,2.9844145476317916
2020-08-25,6544.5,2.9685387958015443
2020-08-26,6603.5,2.995300777458247
2020-08-27,6602.5,2.9948471845488114
2020-08-28,6728.0,3.051773094682984
2020-09-01,6788.5,3.0792154657038404
2020-09-02,6719.0,3.0476907584980633
2020-09-03,6613.0,2.9996099100978855
2020-09-04,6678.0,3.029093449211202
2020-09-07,6790.5,3.0801226515227116
2020-09-08,6767.5,3.069690014605692
2020-09-09,6709.0,3.043154829403707
2020-09-10,6710.5,3.0438352187678603
2020-09-11,6757.5,3.0651540855113355
2020-09-14,6788.0,3.0789886692491226
2020-09-15,6813.5,3.0905552884397314
2020-09-16,6776.0,3.0735455543358947
2020-09-17,6761.0,3.06674166069436
2020-09-18,6833.5,3.099627146628444
2020-09-21,6837.0,3.101214721811469
2020-09-22,6810.0,3.0889677132567064
2020-09-23,6725.5,3.050639112409395
2020-09-24,6538.5,2.9658172383449304
2020-09-25,6529.0,2.961508105705292
2020-09-28,6571.5,2.9807858043563065
2020-09-29,6546.0,2.9692191851656977
2020-09-30,6610.0,2.9982491313695787
2020-10-01,6614.0,3.000063503007321
2020-10-02,6409.5,2.907303753027733
2020-10-05,6507.5,2.9517558581524255
2020-10-06,6509.0,2.952436247516579
2020-10-07,6525.0,2.959693734067549
2020-10-08,6611.5,2.998929520733732
2020-10-09,6740.5,3.0574430060509297
2020-10-12,6769.0,3.070370403969845
2020-10-13,6699.5,3.0388456967640685
2020-10-14,6702.0,3.0399796790376574
2020-10-15,6683.5,3.031588210213098
2020-10-16,6728.0,3.051773094682984
2020-10-19,6755.0,3.0640201032377465
2020-10-20,6814.0,3.090782084894449
2020-10-21,6953.0,3.153831499306003
2020-10-22,6886.0,3.1234407743738153
2020-10-23,6879.5,3.1204924204624835
2020-10-26,6806.0,3.087153341618964
2020-10-27,6787.5,3.078761872794405
2020-10-28,6694.5,3.03657773221689
2020-10-29,6692.0,3.035443749943301
2020-10-30,6694.5,3.03657773221689
2020-11-02,6712.5,3.0447424045867315
2020-11-03,6791.5,3.080576244432147
2020-11-04,6748.0,3.060844952871697
2020-11-05,6798.0,3.083524598343479
2020-11-06,6938.5,3.147254402119186
2020-11-09,7034.0,3.19057252497029
2020-11-10,6865.5,3.1141421197303845
2020-11-11,6912.5,3.1354609864738596
2020-11-12,6904.0,3.1316054467436567
2020-11-13,6926.0,3.141584490751241
2020-11-16,7113.0,3.2264063648157055
2020-11-17,7050.0,3.19783001152126
2020-11-18,7083.0,3.212798577532636
2020-11-19,7028.0,3.187850967513676
2020-11-20,7178.5,3.25611670038374
2020-11-23,7215.5,3.2728996380328583
2020-11-24,7302.0,3.3121354246990413
2020-11-25,7238.5,3.283332274949878
2020-11-26,7356.5,3.336856238263284
2020-11-27,7462.0,3.384710290208744
2020-11-30,7674.5,3.481098783463817
2020-12-01,7644.0,3.46726419972603
2020-12-02,7616.5,3.45479039471655
2020-12-03,7679.0,3.4831399515562773
2020-12-04,7741.5,3.511489508396005
2020-12-07,7656.5,3.4729341110939758
2020-12-08,7635.0,3.4631818635411094
2020-12-09,7704.5,3.494706570746886
2020-12-10,7712.0,3.4981085175676534
2020-12-11,7741.0,3.511262711941287
2020-12-14,7763.0,3.5212417559488713
2020-12-15,7753.0,3.5167058268545146
2020-12-16,7823.0,3.5484573305150096
2020-12-17,7893.0,3.5802088341755045
2020-12-18,7964.0,3.6124139307454346
2020-12-21,7838.5,3.555488020611262
2020-12-22,7753.0,3.5167058268545146
2020-12-23,7764.5,3.5219221453130247
2020-12-24,7793.0,3.5348495432319402
2020-12-29,7840.0,3.5561684099754154
2020-12-30,7803.5,3.5396122687810148
2020-12-31,7741.5,3.511489508396005
2021-01-04,7918.5,3.5917754533661133
2021-01-05,7914.0,3.5897342852736527
2021-01-06,8129.5,3.6874835572570333
2021-01-07,8036.5,3.6452994166795185
2021-01-08,8146.0,3.6949678402627213
2021-01-11,7951.5,3.6067440193774893
2021-01-12,7983.0,3.621032196024712
2021-01-13,7960.5,3.61082635556241
2021-01-14,8002.5,3.629877257758707
2021-01-15,7979.5,3.619444620841687
2021-01-18,7972.5,3.6162694704756375
2021-01-19,7986.5,3.6226197712077366
2021-01-20,8014.5,3.6353203726719348
2021-01-21,8051.0,3.6518765138663354
2021-01-22,7872.0,3.570683383077356
2021-01-25,7984.5,3.6217125853888654
2021-01-26,7957.0,3.6092387803793855
2021-01-27,7895.0,3.5811160199943757
2021-01-28,7778.5,3.528272446045124
2021-01-29,7877.0,3.5729513476245343
2021-02-01,7827.0,3.5502717021527523
2021-02-02,7755.5,3.517839809128104
2021-02-03,7832.5,3.552766463154648
2021-02-04,7833.5,3.5532200560640836
2021-02-05,7936.5,3.5999401257359547
2021-02-08,8007.0,3.6319184258511674
2021-02-09,8146.5,3.695194636717439
2021-02-10,8279.5,3.755522493672379
2021-02-11,8292.0,3.7611924050403247
2021-02-12,8270.5,3.7514401574874583
2021-02-15,8416.5,3.8176647222650617
2021-02-16,8439.5,3.8280973591820815
2021-02-17,8413.5,3.816303943536755
2021-02-18,8650.0,3.9235786666182837
2021-02-19,8806.5,3.994565956944961
2021-02-22,9067.5,4.112953706307663
2021-02-23,9158.0,4.154003864611589
